ts,symbol,exchange,tf,predictor,session,direction,entry_price,sl,tp1,risk_price,outcome_2r,hit_2r,mfe_r,mae_r,exit_reason,review_bucket,entry_model,target_model,management_model,bars_to_entry,confirmation_model,notes_hint
2026-06-16 08:45:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.987,6.737,7.487,0.25,-1.0219584,False,0.23999999999999844,-1.120000000000001,stop,setup_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 11:15:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.865,6.731,7.133000000000001,0.13400000000000034,0.9884537313432802,False,1.5746268656716333,-0.02985074626865998,expiry,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 11:15:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.865,6.731,7.133000000000001,0.13400000000000034,0.9884537313432802,False,1.5746268656716333,-0.02985074626865998,expiry,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,"Setup lab: candle-confirm, rejection/break. Judge if this is visually causal or just post-hoc noise."
2026-06-15 11:45:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.885,6.735,7.184999999999999,0.14999999999999947,0.8362640000000044,False,1.2733333333333368,-0.09333333333332931,expiry,setup_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: candle-confirm. Judge if this is visually causal or just post-hoc noise.
2026-06-15 11:45:00+00:00,AVAXUSDT,binance,15,crypto_london_setup_lab,london,long,6.885,6.735,7.184999999999999,0.14999999999999947,0.8362640000000044,False,1.2733333333333368,-0.09333333333332931,expiry,setup_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: candle-confirm. Judge if this is visually causal or just post-hoc noise.
2026-05-21 09:30:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.10525,0.10445,0.10684999999999999,0.0007999999999999952,-1.1048500000000006,False,0.5500000000000156,-1.8625000000000005,stop,no_confirm_loser,fvg_edge_retest,fixed_2r,be_after_half_target,7,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-05-21 09:30:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.10532,0.10445,0.10705999999999999,0.0008699999999999958,-1.0964459770114947,False,0.4252873563218517,-1.7931034482758614,stop,no_confirm_loser,fvg_ce_retest,fixed_2r,be_after_half_target,7,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-07-10 08:45:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.07429,0.07367,0.07552999999999999,0.0006199999999999956,-1.0954580645161296,False,0.5967741935484062,-1.6129032258064646,stop,no_confirm_loser,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-07-10 08:45:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.07429,0.07367,0.07552999999999999,0.0006199999999999956,-1.0954580645161296,False,0.5967741935484062,-1.6129032258064646,stop,no_confirm_loser,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-12 10:00:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08698,0.08472,0.0915,0.002259999999999998,1.9765079646017698,True,2.4247787610619485,-0.3053097345132729,target,no_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-12 10:00:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08698,0.08472,0.0915,0.002259999999999998,1.9765079646017698,True,2.4247787610619485,-0.3053097345132729,target,no_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-12 12:15:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08704,0.08472,0.09168000000000001,0.0023200000000000026,1.9770896551724138,True,2.336206896551719,-0.18103448275862208,target,no_confirm_winner,structure_confirmed_next_open,fixed_2r,be_after_half_target,1,latest_bull_regime,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
2026-06-12 12:15:00+00:00,DOGEUSDT,binance,15,crypto_london_setup_lab,london,long,0.08704,0.08472,0.09168000000000001,0.0023200000000000026,1.9770896551724138,True,2.336206896551719,-0.18103448275862208,target,no_confirm_winner,next_open,fixed_2r,be_after_half_target,1,none,Setup lab: no candle/setup confirmation. Judge if this is visually causal or just post-hoc noise.
